weight_g,ram,ram1,android,display,internal,intenal1,camera,speed1,speed,month number,concat,timestamp,approx_price_EUR
138,1,1,4.4,4.5,4,4,5,#VALUE!,#VALUE!,9,2014 9,70,80
144,2,2,4.4,5.2,43540,42.51953125,13,#VALUE!,#VALUE!,9,2014 9,70,320
149,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,9,2014 9,70,160
174,3,3,4.4,5.6,Err:502,Err:502,16,#VALUE!,#VALUE!,9,2014 9,70,400
152,3,3,4.4,5.2,43540,42.51953125,20.7,#VALUE!,#VALUE!,9,2014 9,70,300
129,2,2,4.4,4.6,16,16,20.7,#VALUE!,#VALUE!,9,2014 9,70,300
176,3,3,4.4,5.7,32,32,16,#VALUE!,#VALUE!,9,2014 9,70,440
149,1,1,5,5,43473,42.4541015625,8,#VALUE!,#VALUE!,9,2014 9,70,200
151,1,1,5,5,8,8,8,#VALUE!,#VALUE!,9,2014 9,70,
170,1,1,5,5,8,8,5,#VALUE!,#VALUE!,9,2014 9,70,
125,512,0.5,5,4,4,4,3.15,#VALUE!,#VALUE!,9,2014 9,70,
122.5,1,1,Wea,4.5,8,8,8,#VALUE!,#VALUE!,9,2014 9,70,
75,512,0.5,Wea,1.6,4,4,Err:502,#VALUE!,#VALUE!,9,2014 9,70,200
49,512,0.5,4.2,1.5,4,4,Err:502,#VALUE!,#VALUE!,9,2014 9,70,190
,256,0.25,4.3,4,512,0.5,3.15,#VALUE!,#VALUE!,1,2015 1,71,
145,2,2,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,120
280,Err:502,Err:502,4.4,7,43473,42.4541015625,5,#VALUE!,#VALUE!,1,2015 1,71,160
284,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,
367,512,0.5,4.4,4,4,4,8,#VALUE!,#VALUE!,1,2015 1,71,
115,2,2,4.4,5,32,32,13,#VALUE!,#VALUE!,1,2015 1,71,
165,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,
155,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
149,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,240
156,2,2,4.4,5.5,32,32,13,#VALUE!,#VALUE!,1,2015 1,71,450
140,2,2,4.4,5.3,32,32,13,#VALUE!,#VALUE!,1,2015 1,71,330
110,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
130,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,270
130,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,340
127,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
110,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
269,1,1,4.4,7,43473,42.4541015625,2,#VALUE!,#VALUE!,1,2015 1,71,100
269,1,1,4.4,7,43473,42.4541015625,Err:502,#VALUE!,#VALUE!,1,2015 1,71,90
125,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,60
100,512,0.5,4.4,3.5,4,4,2,#VALUE!,#VALUE!,1,2015 1,71,
150,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,90
180,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,140
97,1,1,4.4,4.8,16,16,8,#VALUE!,#VALUE!,1,2015 1,71,190
136,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
150,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,120
154,1,1,4.4,4.7,43473,42.4541015625,8,#VALUE!,#VALUE!,1,2015 1,71,160
145,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,80
116,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
158,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,
,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
,256,0.25,4.4,3.5,512,0.5,2,#VALUE!,#VALUE!,1,2015 1,71,
321,512,0.5,4.4,7,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
174,512,0.5,4.4,5.5,4,4,8,#VALUE!,#VALUE!,1,2015 1,71,
310.5,1,1,4.4,8,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,150
306,1,1,4.4,7,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,90
150,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
97.5,256,0.25,4.4,3.5,512,0.5,1.3,#VALUE!,#VALUE!,1,2015 1,71,
,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,90
,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,80
,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,80
,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,120
120,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
110,256,0.25,4.4,3.5,512,0.5,3.15,#VALUE!,#VALUE!,1,2015 1,71,
152,256,0.25,4.4,3.5,512,0.5,3.15,#VALUE!,#VALUE!,1,2015 1,71,
156,1,1,4.4,5.5,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,
,1,1,4.4,5,8,8,12,#VALUE!,#VALUE!,1,2015 1,71,
110.6,1,1,4.4,4.5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
135,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,180
128,512,0.5,4.4,4,4,4,8,#VALUE!,#VALUE!,1,2015 1,71,80
112,256,0.25,4.4,4,512,0.5,5,#VALUE!,#VALUE!,1,2015 1,71,50
170,1,1,4.4,6,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,
,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,
,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,
143.7,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,
,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,80
110,512,0.5,4.4,4,4,4,2,#VALUE!,#VALUE!,1,2015 1,71,50
269,1,1,4.4,7,16,16,2,#VALUE!,#VALUE!,1,2015 1,71,110
,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,150
120,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,
151,1,1,4.4,5.5,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,
156,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,80
170,1,1,4.4,5.5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
154,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,120
152,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,110
128,2,2,4.4,5,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,280
,1,1,4.4,5.5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
145,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,130
850,2,2,4.4,12,32,32,8,#VALUE!,#VALUE!,1,2015 1,71,490
855,Err:502,Err:502,4.4,10,43540,42.51953125,5,#VALUE!,#VALUE!,1,2015 1,71,240
350,2,2,4.4,7.8,43540,42.51953125,8,#VALUE!,#VALUE!,1,2015 1,71,390
128,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,100
128,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,1,2015 1,71,100
195,2,2,4.4,5.9,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,
122,768,0.75,4.4,4.3,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,120
122,512,0.5,4.4,4.3,4,4,5,#VALUE!,#VALUE!,1,2015 1,71,110
141,2,2,4.4,5.5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,300
161,1.5,1.5,4.4,5.2,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,260
,1.5,1.5,4.4,5,16,16,8,#VALUE!,#VALUE!,1,2015 1,71,200
133,1,1,4.4,4.7,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,130
171.8,2,2,4.4,6,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,
161,3,3,4.4,5.7,43632,42.609375,13,#VALUE!,#VALUE!,1,2015 1,71,190
141,2,2,4.4,5.5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,300
155,2,2,4.4,5.5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,130
141,2,2,5,5.5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,230
176.6,1,1,5,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
185,Err:502,Err:502,5,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,1,2015 1,71,400
130,1,1,5,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
170,Err:502,Err:502,5,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,1,2015 1,71,370
380,1,1,5,9.6,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,250
161,4,4,5,5.7,64,64,13,#VALUE!,#VALUE!,1,2015 1,71,250
154,2,2,5,5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,220
183,2,2,5,5.5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,200
152,2,2,5,5.5,16,16,13,#VALUE!,#VALUE!,1,2015 1,71,270
155,1,1,5.1,5,43473,42.4541015625,8,#VALUE!,#VALUE!,1,2015 1,71,240
163,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,1,2015 1,71,
120.5,1,1,4.4,4,8,8,5,#VALUE!,#VALUE!,1,2015 1,71,
122,512,0.5,4.4,4,4,4,3.15,#VALUE!,#VALUE!,10,2015 10,72,
105,512,0.5,4.4,4,4,4,2,#VALUE!,#VALUE!,10,2015 10,72,60
145,512,0.5,4.4,5,8,8,5,#VALUE!,#VALUE!,10,2015 10,72,80
125,512,0.5,4.4,4.5,8,8,5,#VALUE!,#VALUE!,10,2015 10,72,70
110,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,10,2015 10,72,
74,512,0.5,4.4,3.5,4,4,2,#VALUE!,#VALUE!,10,2015 10,72,
,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,10,2015 10,72,
,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,10,2015 10,72,
,512,0.5,4.4,4,4,4,2,#VALUE!,#VALUE!,10,2015 10,72,
133,2,2,5,4.7,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,
143,1,1,5,4.7,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,200
157,768,0.75,5,5,4,4,5,#VALUE!,#VALUE!,10,2015 10,72,
176,1.5,1.5,5,5,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,
190,1,1,5,5.5,8,8,8,#VALUE!,#VALUE!,10,2015 10,72,
165,2,2,5,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,310
,2,2,5,5,8,8,13,#VALUE!,#VALUE!,10,2015 10,72,
,2,2,5,5.5,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,
190,2,2,5,6,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,360
,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,
155.3,3,3,5.1,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,300
155.3,1,1,5.1,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,250
266,1,1,5.1,7,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,
149,1,1,5.1,5,8,8,5,#VALUE!,#VALUE!,10,2015 10,72,
148,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,10,2015 10,72,
,3,3,5.1,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,120
,2,2,5.1,5.5,8,8,13,#VALUE!,#VALUE!,10,2015 10,72,200
150,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,10,2015 10,72,100
121.5,3,3,5.1,5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,
307,2,2,5.1,5.7,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,
140,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,10,2015 10,72,110
467.2,1,1,5.1,8,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,160
169.8,2,2,5.1,5.7,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,190
,1,1,5.1,5.5,8,8,13,#VALUE!,#VALUE!,10,2015 10,72,
140.9,512,0.5,5.1,5,4,4,5,#VALUE!,#VALUE!,10,2015 10,72,
,1,1,5.1,4.5,8,8,5,#VALUE!,#VALUE!,10,2015 10,72,
141,1,1,5.1,5,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,140
155,4,4,5.1,5.5,32,32,13,#VALUE!,#VALUE!,10,2015 10,72,260
152,1,1,5.1,5,8,8,5,#VALUE!,#VALUE!,10,2015 10,72,
149,1.5,1.5,5.1,5,8,8,8,#VALUE!,#VALUE!,10,2015 10,72,140
170,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,
104,512,0.5,5.1,5,4,4,5,#VALUE!,#VALUE!,10,2015 10,72,
131,1,1,5.1,6,8,8,8,#VALUE!,#VALUE!,10,2015 10,72,
131,3,3,5.1,5,32,32,13,#VALUE!,#VALUE!,10,2015 10,72,280
,3,3,5.1,5,32,32,13,#VALUE!,#VALUE!,10,2015 10,72,140
172,1.5,1.5,5.1,5.5,8,8,13,#VALUE!,#VALUE!,10,2015 10,72,180
173,2,2,5.1,5.5,16,16,8,#VALUE!,#VALUE!,10,2015 10,72,130
160,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,190
2.65,2,2,5.1,18,Err:502,Err:502,2.1,#VALUE!,#VALUE!,10,2015 10,72,640
169.8,2,2,5.1,5.5,32,32,Err:502,#VALUE!,#VALUE!,10,2015 10,72,290
140,3,3,5.1,5.2,32,32,13,#VALUE!,#VALUE!,10,2015 10,72,330
192,4,4,5.1,5.7,Err:502,Err:502,16,#VALUE!,#VALUE!,10,2015 10,72,250
169,2,2,5.1,5.5,16,16,21,#VALUE!,#VALUE!,10,2015 10,72,330
141,3,3,5.1,5.2,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,
192,3,3,5.1,5.4,32,32,18,#VALUE!,#VALUE!,10,2015 10,72,450
158,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,300
138,3,3,5.1,5,16,16,13,#VALUE!,#VALUE!,10,2015 10,72,270
170.1,3,3,6,5.4,Err:502,Err:502,21,#VALUE!,#VALUE!,10,2015 10,72,390
517,3,3,Wea,10,Err:502,Err:502,8,#VALUE!,#VALUE!,10,2015 10,72,600
92.7,768,0.75,Wea,1.3,4,4,Err:502,#VALUE!,#VALUE!,10,2015 10,72,270
62,512,0.5,Wea,1.3,4,4,Err:502,#VALUE!,#VALUE!,10,2015 10,72,270
66.5,512,0.5,5,1.3,4,4,Err:502,#VALUE!,#VALUE!,10,2015 10,72,240
162,2,2,4.4,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,10,2015 10,72,170
,256,0.25,4.4,4,512,0.5,2,#VALUE!,#VALUE!,11,2015 11,73,
170,1,1,4.4,5.5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,140
161,1,1,5,5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,110
170.1,3,3,5,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,11,2015 11,73,180
356,2,2,5,8,16,16,5,#VALUE!,#VALUE!,11,2015 11,73,200
164,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,180
128,3,3,5.1,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,200
128,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,180
154,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,100
154,1,1,5.1,5.5,8,8,5,#VALUE!,#VALUE!,11,2015 11,73,
157,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,
,1,1,5.1,4.5,8,8,5,#VALUE!,#VALUE!,11,2015 11,73,
158,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,270
,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,250
130,1,1,5.1,4.5,8,8,5,#VALUE!,#VALUE!,11,2015 11,73,
,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,320
175,3,3,5.1,5.5,Err:502,Err:502,21,#VALUE!,#VALUE!,11,2015 11,73,300
158,1,1,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,190
,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,120
,2,2,5.1,5,16,16,8,#VALUE!,#VALUE!,11,2015 11,73,
,1,1,5.1,4.5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,
,1,1,5.1,5,4,4,5,#VALUE!,#VALUE!,11,2015 11,73,
165,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,
146,2,2,5.1,5,16,16,8,#VALUE!,#VALUE!,11,2015 11,73,240
164,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,
138,1,1,5.1,4.5,8,8,5,#VALUE!,#VALUE!,11,2015 11,73,
115,1,1,5.1,5.5,16,16,8,#VALUE!,#VALUE!,11,2015 11,73,
,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,
210,3,3,5.1,6,64,64,24,#VALUE!,#VALUE!,11,2015 11,73,400
135.5,4,4,5.1,5.2,32,32,13,#VALUE!,#VALUE!,11,2015 11,73,
171,4,4,5.1,5.7,64,64,13,#VALUE!,#VALUE!,11,2015 11,73,
168,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,
149,2,2,5.1,5,43540,42.51953125,13,#VALUE!,#VALUE!,11,2015 11,73,
151,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,
160,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,170
129,1,1,5.1,5,8,8,13,#VALUE!,#VALUE!,11,2015 11,73,
160.9,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,
167,3,3,5.1,5.5,32,32,13,#VALUE!,#VALUE!,11,2015 11,73,280
133,3,3,5.1,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,150
,3,3,5.1,5.2,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,170
147,3,3,5.1,5.5,32,32,13,#VALUE!,#VALUE!,11,2015 11,73,290
158,3,3,5.1,5.5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,
138,Err:502,Err:502,5.1,5,43473,42.4541015625,8,#VALUE!,#VALUE!,11,2015 11,73,140
169,3,3,5.1,5.4,Err:502,Err:502,21,#VALUE!,#VALUE!,11,2015 11,73,330
155,2,2,6,5,16,16,13,#VALUE!,#VALUE!,11,2015 11,73,280
130,1,1,6,5,8,8,8,#VALUE!,#VALUE!,11,2015 11,73,
185,3,3,OS/,6,32,32,16,#VALUE!,#VALUE!,11,2015 11,73,430
322,2,2,4.4,7.9,43632,42.609375,8,#VALUE!,#VALUE!,11,2015 11,73,180
128,512,0.5,4.4,5.5,4,4,8,#VALUE!,#VALUE!,12,2015 12,74,
159,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,12,2015 12,74,
116.9,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,12,2015 12,74,
185,2,2,5,5.5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,140
,3,3,5,5.5,16,16,Err:502,#VALUE!,#VALUE!,12,2015 12,74,
157,2,2,5.1,5,16,16,8,#VALUE!,#VALUE!,12,2015 12,74,130
140,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,250
153,1,1,5.1,5,16,16,5,#VALUE!,#VALUE!,12,2015 12,74,120
133.5,1,1,5.1,4.5,8,8,5,#VALUE!,#VALUE!,12,2015 12,74,70
200,3,3,5.1,5.5,16,16,8,#VALUE!,#VALUE!,12,2015 12,74,340
208,3,3,5.1,6,64,64,13,#VALUE!,#VALUE!,12,2015 12,74,420
183,3,3,5.1,5,32,32,8,#VALUE!,#VALUE!,12,2015 12,74,170
153,1,1,5.1,5,16,16,5,#VALUE!,#VALUE!,12,2015 12,74,90
150,512,0.5,5.1,5,8,8,5,#VALUE!,#VALUE!,12,2015 12,74,
110,512,0.5,5.1,4,8,8,5,#VALUE!,#VALUE!,12,2015 12,74,
,1,1,5.1,5,8,8,5,#VALUE!,#VALUE!,12,2015 12,74,170
128,3,3,5.1,5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,130
,3,3,5.1,5.5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,150
,1,1,5.1,4.7,8,8,8,#VALUE!,#VALUE!,12,2015 12,74,90
145,2,2,5.1,5.5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,200
190,1,1,5.1,5,8,8,5,#VALUE!,#VALUE!,12,2015 12,74,
164,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,
136,1,1,5.1,5,8,8,13,#VALUE!,#VALUE!,12,2015 12,74,
139,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,12,2015 12,74,
107,1,1,5.1,4.5,8,8,8,#VALUE!,#VALUE!,12,2015 12,74,
166,1,1,5.1,5.5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,
,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,12,2015 12,74,
165,1,1,5.1,5.5,8,8,20,#VALUE!,#VALUE!,12,2015 12,74,
165,1,1,5.1,5.5,8,8,20,#VALUE!,#VALUE!,12,2015 12,74,
188,3,3,5.1,6,32,32,16,#VALUE!,#VALUE!,12,2015 12,74,
141,2,2,5.1,5.2,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,
135,2,2,5.1,5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,200
366,2,2,5.1,8.3,16,16,8,#VALUE!,#VALUE!,12,2015 12,74,
159,4,4,5.1,5.2,32,32,21,#VALUE!,#VALUE!,12,2015 12,74,420
200,3,3,5.1,6,32,32,13,#VALUE!,#VALUE!,12,2015 12,74,460
172,3,3,5.1,5.5,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,380
155,2,2,5.1,5.2,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,270
132,1.5,1.5,6,4.7,16,16,13,#VALUE!,#VALUE!,12,2015 12,74,200
170,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,12,2015 12,74,300
666.8,4,4,4.2,10,64,64,13,#VALUE!,#VALUE!,12,2015 12,74,480
158,1,1,4.2,5,16,16,13,#VALUE!,#VALUE!,2,2015 2,75,220
,2,2,4.2,5,16,16,8,#VALUE!,#VALUE!,2,2015 2,75,150
,1,1,4.2,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,150
,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,2,2015 2,75,160
,1,1,4.4,4.5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,110
128,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,90
102,512,0.5,4.4,3.5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,
102,512,0.5,4.4,3.5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,
165,1,1,4.4,5,8,8,13,#VALUE!,#VALUE!,2,2015 2,75,210
152,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,
,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,
,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,
,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,
,512,0.5,4.4,| -,4,4,2,#VALUE!,#VALUE!,2,2015 2,75,
110,512,0.5,4.4,4,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,
122,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,
146,512,0.5,4.4,4.5,4,4,3.15,#VALUE!,#VALUE!,2,2015 2,75,
,256,0.25,4.4,3.5,512,0.5,2,#VALUE!,#VALUE!,2,2015 2,75,
,256,0.25,4.4,3.5,512,0.5,2,#VALUE!,#VALUE!,2,2015 2,75,
,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,
,512,0.5,4.4,5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,80
,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,90
,1,1,4.4,4,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,90
97.7,1,1,4.4,4.8,16,16,8,#VALUE!,#VALUE!,2,2015 2,75,210
,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,120
119,1,1,4.4,4.7,4,4,8,#VALUE!,#VALUE!,2,2015 2,75,150
,1,1,4.4,4.7,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,120
112,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,130
200,1,1,4.4,6,8,8,13,#VALUE!,#VALUE!,2,2015 2,75,
,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,120
135,512,0.5,4.4,4.5,4,4,5,#VALUE!,#VALUE!,2,2015 2,75,100
120,512,0.5,4.4,4,4,4,2,#VALUE!,#VALUE!,2,2015 2,75,70
120,2,2,4.4,4.5,16,16,8,#VALUE!,#VALUE!,2,2015 2,75,
160,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,150
160,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,130
135,1,1,4.4,4.7,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,130
135,1,1,4.4,4.7,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,150
144,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,120
144,1,1,4.4,5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,120
125,2,2,4.4,5,16,16,13,#VALUE!,#VALUE!,2,2015 2,75,
154,2,2,5,5.5,16,16,13,#VALUE!,#VALUE!,2,2015 2,75,
131,2,2,5,5,16,16,13,#VALUE!,#VALUE!,2,2015 2,75,220
,1,1,5,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,80
299,2,2,5,7,43473,42.4541015625,5,#VALUE!,#VALUE!,2,2015 2,75,220
140,1,1,5,4.5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,120
137,1,1,5,5,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,140
124.4,1,1,5,4.7,8,8,8,#VALUE!,#VALUE!,2,2015 2,75,120
145,1,1,4.4,4.5,8,8,5,#VALUE!,#VALUE!,2,2015 2,75,130
322,1,1,4.4,7,8,8,2,#VALUE!,#VALUE!,3,2015 3,76,130
,3,3,4.4,5.5,16,16,16,#VALUE!,#VALUE!,3,2015 3,76,300
118,1,1,4.4,5,8,8,8,#VALUE!,#VALUE!,3,2015 3,76,130
335,1,1,4.4,8,4,4,2,#VALUE!,#VALUE!,3,2015 3,76,100
260,512,0.5,4.4,7,4,4,2,#VALUE!,#VALUE!,3,2015 3,76,100
